Algorithms for Recovery and Isolation Exploiting Semantics,"In computer science, Algorithms for Recovery and Isolation Exploiting Semantics, or ARIES is a recovery algorithm designed to work with a no-force, steal database approach; it is used by IBM DB2, Microsoft SQL Server and many other database systems.
Three main principles lie behind ARIES
Write ahead logging: Any change to an object is first recorded in the log, and the log must be written to stable storage before changes to the object are written to disk.
Repeating history during Redo: On restart after a crash, ARIES retraces the actions of a database before the crash and brings the system back to the exact state that it was in before the crash. Then it undoes the transactions still active at crash time.
Logging changes during Undo: Changes made to the database while undoing transactions are logged to ensure such an action isn't repeated in the event of repeated restarts.","[u'All articles lacking in-text citations', u'Articles lacking in-text citations from March 2013', u'Database algorithms']","[u'Algorithm', u'Computer science', u'Database log', u'Database system', u'IBM DB2', u'Logging changes during Undo', u'Microsoft SQL Server', u'No-force', u'Repeating history during Redo', u'Write ahead logging']"
Algorithms for calculating variance,"Algorithms for calculating variance play a major role in computational statistics. A key problem in the design of good algorithms for this problem is that formulas for the variance may involve sums of squares, which can lead to numerical instability as well as to arithmetic overflow when dealing with large values.","[u'Articles with example Python code', u'Articles with example pseudocode', u'Statistical algorithms', u'Statistical deviation and dispersion']","[u'Algebraic formula for the variance', u'Algorithm', u'Algorithms for calculating variance', u'Arithmetic overflow', u'Assumed mean', u""Bessel's correction"", u'Catastrophic cancellation', u'Central moment', u'Communications of the ACM', u'Compensated summation', u'Computational statistics', u'Covariance', u'Digital object identifier', u'Donald E. Knuth', u'Eric W. Weisstein', u'Estimator bias', u'Floating-point', u'Gene H. Golub', u'IEEE 754', u'International Standard Book Number', u'Invariant (mathematics)', u'Kahan summation algorithm', u'Kurtosis', u'Location parameter', u'Loss of significance', u'MathWorld', u'Mean', u'Numerical instability', u'One-pass algorithm', u'Online algorithm', u'Precision (arithmetic)', u'Python (programming language)', u'Recurrence relation', u'Skewness', u'Statistical population', u'Statistical sample', u'Technometrics', u'The Art of Computer Programming', u'Tony F. Chan', u'Variance']"
Alpha-beta pruning,"Alpha–beta pruning is a search algorithm that seeks to decrease the number of nodes that are evaluated by the minimax algorithm in its search tree. It is an adversarial search algorithm used commonly for machine playing of two-player games (Tic-tac-toe, Chess, Go, etc.). It stops completely evaluating a move when at least one possibility has been found that proves the move to be worse than a previously examined move. Such moves need not be evaluated further. When applied to a standard minimax tree, it returns the same move as minimax would, but prunes away branches that cannot possibly influence the final decision.","[u'All articles with dead external links', u'Articles with dead external links from September 2010', u'Articles with example pseudocode', u'Articles with inconsistent citation formats', u'CS1 errors: dates', u'Game artificial intelligence', u'Graph algorithms', u'Optimization algorithms and methods', u'Search algorithms']","[u'A* search algorithm', u'Alan Kotok', u'Albert W. Tucker', u'Alexander Brudno', u'All-pay auction', u'Allen Newell', u'Alphabeta (disambiguation)', u'Amos Tversky', u'Ariel Rubinstein', u""Arrow's impossibility theorem"", u'Arthur Samuel', u'B*', u'Backtracking', u'Backward induction', u'Bargaining problem', u'Battle of the sexes (game theory)', u'Bayesian game', u'Beam search', u'Bellman\u2013Ford algorithm', u'Bertrand paradox (economics)', u'Best-first search', u'Best first search', u'Bidirectional search', u'Big O notation', u'Blotto games', u""Bor\u016fvka's algorithm"", u'Bounded rationality', u'Branch and bound', u'Branching factor', u'Breadth-first search', u'British Museum algorithm', u'Centipede game', u'Cheap talk', u'Chess', u'Chicken (game)', u'Collusion', u'Combinatorial game theory', u'Combinatorial optimization', u'Confrontation analysis', u'Cooperative game', u'Coopetition', u'Coordination game', u'Core (game theory)', u'Correlated equilibrium', u'Cournot competition', u'D*', u'Daniel Kahneman', u'Dartmouth Conference', u'David K. Levine', u'David M. Kreps', u'Deadlock (game theory)', u'Depth-first search', u'Depth-limited search', u'Dictator game', u'Digital object identifier', u""Dijkstra's algorithm"", u'Dollar auction', u'Dominance (game theory)', u'Donald B. Gillies', u'Donald Knuth', u'Drew Fudenberg', u'Dynamic programming', u'Economic equilibrium', u""Edmonds' algorithm"", u'El Farol Bar problem', u'Epsilon-equilibrium', u'Eric Maskin', u'Escalation of commitment', u'Evolutionarily stable strategy', u'Extensive-form game', u'Fair cake-cutting', u'Fair division', u'Floyd\u2013Warshall algorithm', u'Folk theorem (game theory)', u'Forward induction', u'Fringe search', u'Game theory', u'Game tree', u'Global games', u'Go (board game)', u'Graph traversal', u'Graphical game theory', u'Grim trigger', u'Guess 2/3 of the average', u'Harold W. Kuhn', u'Herbert A. Simon', u'Herv\xe9 Moulin', u'Heuristic', u'Hierarchy of beliefs', u'Hill climbing', u'Infinity', u'Information set (game theory)', u'International Standard Book Number', u'Iterative deepening A*', u'Iterative deepening depth-first search', u'Jean-Fran\xe7ois Mertens', u'Jean Tirole', u'John Forbes Nash, Jr.', u'John Harsanyi', u'John Maynard Smith', u'John McCarthy (computer scientist)', u'John von Neumann', u""Johnson's algorithm"", u'Judea Pearl', u'Jump point search', u'Kenneth Arrow', u'Kenneth Binmore', u'Killer heuristic', u""Kruskal's algorithm"", u'Kuhn poker', u'Large Poisson game', u'Leonid Hurwicz', u'Lexicographic breadth-first search', u'List of algorithms', u'List of game theorists', u'List of games in game theory', u'Lloyd Shapley', u'MTD(f)', u'MTD-f', u'Markov perfect equilibrium', u'Markov strategy', u'Matching pennies', u'Mechanism design', u'Melvin Dresher', u'Merrill M. Flood', u'Mertens-stable equilibrium', u'Minimax', u'Monty Hall problem', u'N-player game', u'Nash bargaining game', u'Nash equilibrium', u'Negamax', u'Negascout', u'No-win situation', u'Nontransitive game', u'Normal-form game', u'OCLC', u'Oreilly Media', u'Oskar Morgenstern', u'Pareto efficiency', u'Paul Milgrom', u'Perfect information', u'Peter Norvig', u'Peyton Young', u'Pirate game', u'Ply (game theory)', u'Preference (economics)', u""Prim's algorithm"", u'Princess and monster game', u'Principal variation search', u""Prisoner's dilemma"", u'Prisoners and hats puzzle', u'Proper equilibrium', u'Pruning (algorithm)', u'Public goods game', u'Purification theorem', u'Quantal response equilibrium', u'Quasi-perfect equilibrium', u'Refutation table', u'Reinhard Selten', u'Rendezvous problem', u'Repeated game', u'Revelation principle', u'Risk dominance', u'Robert Aumann', u'Robert B. Wilson', u'Rock-paper-scissors', u'Roger Myerson', u'SMA*', u'SSS*', u'Samuel Bowles (economist)', u'Screening game', u'Search algorithm', u'Search game', u'Self-confirming equilibrium', u'Sequential equilibrium', u'Sequential game', u'Shapley value', u'Signaling game', u'Simultaneous game', u'Solution concept', u'Square root', u'Stag hunt', u'Stochastic game', u'Strategy (game theory)', u'Strictly determined game', u'Strong Nash equilibrium', u'Stuart J. Russell', u'Subgame perfect equilibrium', u'Succinct game', u'Symmetric game', u'Thomas Schelling', u'Tic-tac-toe', u'Tit for tat', u'Tragedy of the commons', u'Transposition table', u""Traveler's dilemma"", u'Tree traversal', u'Trembling hand perfect equilibrium', u'Tyranny of small decisions', u'UMI Research Press', u'Ultimatum game', u'United States', u""Unscrupulous diner's dilemma"", u'Variation (game tree)', u""Volunteer's dilemma"", u'War of attrition (game)', u'William Vickrey', u'Zero-sum game']"
Alpha max plus beta min algorithm,"The alpha max plus beta min algorithm is a high-speed approximation of the square root of the sum of two squares. The square root of the sum of two squares, also known as Pythagorean addition, is a useful function, because it finds the hypotenuse of a right triangle given the two side lengths, the norm of a 2-D vector, or the magnitude of a complex number z=a+bi given the real and imaginary parts.

The algorithm avoids performing the square and square-root operations, instead using simple operations such as comparison, multiplication, and addition. Some choices of the α and β parameters of the algorithm allow the multiplication operation to be reduced to a simple shift of binary digits that is particularly well suited to implementation in high-speed digital circuitry.
The approximation is expressed as:

Where  is the maximum absolute value of a and b and  is the minimum absolute value of a and b.
For the closest approximation, the optimum values for  and  are  and , giving a maximum error of 3.96%.","[u'All articles with links needing disambiguation', u'Approximation algorithms', u'Articles with links needing disambiguation from November 2014', u'Root-finding algorithms']","[u'Alpha\u2013beta pruning', u'Complex number', u'Hypot', u'Hypotenuse', u'Imaginary number', u'Magnitude (mathematics)', u'Minimax', u'Norm (mathematics)', u'Pythagorean addition', u'Real number', u'Richard G. Lyons', u'Square root', u'Vector (geometric)']"
Approximate counting algorithm,"The approximate counting algorithm allows the counting of a large number of events using a small amount of memory. Invented in 1977 by Robert Morris (cryptographer) of Bell Labs, it uses probabilistic techniques to increment the counter. It was fully analyzed in the early 1980s by Philippe Flajolet of INRIA Rocquencourt, who coined the name Approximate Counting, and strongly contributed to its recognition among the research community. The algorithm is considered one of the precursors of streaming algorithms, and the more general problem of determining the frequency moments of a data stream has been central to the field.",[u'Randomized algorithms'],"[u'Artificial intelligence', u'Bell Labs', u'Counter (digital)', u'Data compression', u'Exponent', u'INRIA', u'Order of magnitude', u'Philippe Flajolet', u'Powers of two', u'Pseudo-random', u'Randomized algorithm', u'Robert Morris (cryptographer)', u'Unbiased estimator']"
Apriori algorithm,Apriori is an algorithm for frequent item set mining and association rule learning over transactional databases. It proceeds by identifying the frequent individual items in the database and extending them to larger and larger item sets as long as those item sets appear sufficiently often in the database. The frequent item sets determined by Apriori can be used to determine association rules which highlight general trends in the database: this has applications in domains such as market basket analysis.,"[u'Articles with example pseudocode', u'Data mining algorithms']","[u'Association rule learning', u'Association rules', u'Breadth-first search', u'Database', u'Databases', u'Downward closure lemma', u'ELKI', u'Hash tree (persistent data structure)', u'MIT license', u'Market basket analysis', u'Max-Miner', u'Orange (software)', u'R (programming language)', u'Stock-keeping unit', u'Winepi']"
Astronomical algorithms,"Astronomical algorithms are the algorithms used to calculate ephemerides, calendars, and positions (as in celestial navigation or satellite navigation). Examples of large and complex astronomical algorithms are those used to calculate the position of the Moon. A simple example is the calculation of the Julian day.
Numerical model of solar system discusses a generalized approach to local astronomical modeling. The variations séculaires des orbites planétaires describes an often used model.

","[u'Algorithms and data structures stubs', u'All articles lacking sources', u'All stub articles', u'Articles lacking sources from April 2010', u'Astrodynamics', u'Astronomy stubs', u'Calendar algorithms', u'Computational physics', u'Computer science stubs']","[u'Algorithm', u'Astrodynamics', u'Astronomy', u'Calendar', u'Celestial mechanics', u'Celestial navigation', u'Charge-coupled device', u'Data structure', u'Doomsday rule', u'Ephemeris', u'Jean Meeus', u'Julian day', u'List of algorithms', u'List of astronomical objects', u'Moon', u'Numerical model of solar system', u'Satellite navigation', u'Transformation from spherical coordinates to rectangular coordinates', u'Variations s\xe9culaires des orbites plan\xe9taires']"
B*,"In computer science, B* (pronounced ""B star"") is a best-first graph search algorithm that finds the least-cost path from a given initial node to any goal node (out of one or more possible goals). First published by Hans Berliner in 1979, it is related to the A* search algorithm.","[u'Combinatorial optimization', u'Game artificial intelligence', u'Graph algorithms', u'Routing algorithms', u'Search algorithms']","[u'A* search algorithm', u'Alpha-beta pruning', u'Alpha\u2013beta pruning', u'Artificial Intelligence: A Modern Approach', u'Artificial Intelligence (journal)', u'B*-tree', u'B-Tree', u'Backtracking', u'Beam search', u'Bellman\u2013Ford algorithm', u'Best-first search', u'Bidirectional search', u""Bor\u016fvka's algorithm"", u'Branch and bound', u'Breadth-first search', u'British Museum algorithm', u'Computer science', u'D*', u'Depth-first search', u'Depth-limited search', u'Digital object identifier', u""Dijkstra's algorithm"", u'Dynamic programming', u""Edmonds' algorithm"", u'Floyd\u2013Warshall algorithm', u'Fringe search', u'Goal node', u'Graph search algorithm', u'Graph traversal', u'Hans Berliner', u'Hill climbing', u'International Standard Book Number', u'Iterative deepening A*', u'Iterative deepening depth-first search', u""Johnson's algorithm"", u'Jump point search', u""Kruskal's algorithm"", u'Lexicographic breadth-first search', u'List of algorithms', u'Maven (Scrabble)', u'Node (graph theory)', u""Prim's algorithm"", u'SMA*', u'Search game', u'Tree (graph theory)', u'Tree traversal']"
BFGS method,"In numerical optimization, the Broyden–Fletcher–Goldfarb–Shanno (BFGS) algorithm is an iterative method for solving unconstrained nonlinear optimization problems.
The BFGS method approximates Newton's method, a class of hill-climbing optimization techniques that seeks a stationary point of a (preferably twice continuously differentiable) function. For such problems, a necessary condition for optimality is that the gradient be zero. Newton's method and the BFGS methods are not guaranteed to converge unless the function has a quadratic Taylor expansion near an optimum. These methods use both the first and second derivatives of the function. However, BFGS has proven to have good performance even for non-smooth optimizations.
In quasi-Newton methods, the Hessian matrix of second derivatives doesn't need to be evaluated directly. Instead, the Hessian matrix is approximated using rank-one updates specified by gradient evaluations (or approximate gradient evaluations). Quasi-Newton methods are generalizations of the secant method to find the root of the first derivative for multidimensional problems. In multi-dimensional problems, the secant equation does not specify a unique solution, and quasi-Newton methods differ in how they constrain the solution. The BFGS method is one of the most popular members of this class. Also in common use is L-BFGS, which is a limited-memory version of BFGS that is particularly suited to problems with very large numbers of variables (e.g., >1000). The BFGS-B variant handles simple box constraints.",[u'Optimization algorithms and methods'],"[u'Approximation algorithm', u'Approximation theory', u'Augmented Lagrangian method', u'BHHH algorithm', u'Barrier function', u'Bellman\u2013Ford algorithm', u""Bor\u016fvka's algorithm"", u'Branch and bound', u'Branch and cut', u""Broyden's method"", u'Charles George Broyden', u'Claude Lemar\xe9chal', u'Combinatorial optimization', u'Comparison of optimization software', u'Confidence interval', u'Convex minimization', u'Convex optimization', u'Credible interval', u'Criss-cross algorithm', u'Cutting-plane method', u'David G. Luenberger', u'Davidon\u2013Fletcher\u2013Powell formula', u'Derivative', u'Digital object identifier', u""Dijkstra's algorithm"", u""Dinic's algorithm"", u'Donald Goldfarb', u'Dynamic programming', u'Edmonds\u2013Karp algorithm', u'Eigen (C++ library)', u'Ellipsoid method', u'Evolutionary algorithm', u'Exchange algorithm', u'Flow network', u'Floyd\u2013Warshall algorithm', u'Ford\u2013Fulkerson algorithm', u'Frank\u2013Wolfe algorithm', u'Function (mathematics)', u'GNU Scientific Library', u'Gauss\u2013Newton algorithm', u'Golden section search', u'Gradient', u'Gradient descent', u'Graph algorithm', u'Greedy algorithm', u'Gretl', u'Hessian matrix', u'Heuristic algorithm', u'Hill climbing', u'Integer programming', u'International Standard Book Number', u'Iterative method', u'John Wiley & Sons', u""Johnson's algorithm"", u""Karmarkar's algorithm"", u""Kruskal's algorithm"", u'Kuhn\u2013Tucker conditions', u'L-BFGS', u""Lemke's algorithm"", u'Levenberg\u2013Marquardt algorithm', u'Limited-memory BFGS', u'Line search', u'Linear programming', u'Local convergence', u'Local optimum', u'Local search (optimization)', u'MIT License', u'Mathematical Reviews', u'Mathematical optimization', u'Matrix inverse', u'Matroid', u'Metaheuristic', u'Minimum spanning tree', u'Nelder\u2013Mead method', u""Newton's method in optimization"", u'Nonlinear conjugate gradient method', u'Nonlinear optimization', u'Nonlinear programming', u'Numerical analysis', u'Optimization (mathematics)', u'Optimization Toolbox', u'Optimization algorithm', u'Pattern search (optimization)', u'Penalty method', u""Powell's method"", u'Push\u2013relabel maximum flow algorithm', u'Quadratic programming', u'Quasi-Newton method', u'Quasi-Newton methods', u'Revised simplex algorithm', u'SciPy', u'Secant method', u'Sequential quadratic programming', u'Sherman\u2013Morrison formula', u'Simplex algorithm', u'Simulated annealing', u'Springer-Verlag', u'Stationary point', u'Subgradient method', u'Subroutine', u'Successive linear programming', u'Successive parabolic interpolation', u'Symmetric rank-one', u'Tabu search', u'Taylor expansion', u'Truncated Newton method', u'Trust region', u'Wolfe conditions', u'Yinyu Ye']"
Baby-step giant-step,"In group theory, a branch of mathematics, the baby-step giant-step is a meet-in-the-middle algorithm computing the discrete logarithm. The discrete log problem is of fundamental importance to the area of public key cryptography. Many of the most commonly used cryptography systems are based on the assumption that the discrete log is extremely difficult to compute; the more difficult it is, the more security it provides a data transfer. One way to increase the difficulty of the discrete log problem is to base the cryptosystem on a larger group.","[u'Articles with example C code', u'Group theory', u'Number theoretic algorithms']","[u'AKS primality test', u'Adleman\u2013Pomerance\u2013Rumely primality test', u'Algorithm', u'Ancient Egyptian multiplication', u'Baillie\u2013PSW primality test', u'Big O notation', u'Binary GCD algorithm', u'Chakravala method', u""Cipolla's algorithm"", u'Continued fraction factorization', u""Cornacchia's algorithm"", u'Cyclic group', u'Daniel Shanks', u'Deterministic algorithm', u'Discrete logarithm', u""Dixon's factorization method"", u'Elliptic curve primality', u'Elliptic curve primality proving', u'Euclidean algorithm', u""Euler's factorization method"", u'Extended Euclidean algorithm', u""Fermat's factorization method"", u'Fermat primality test', u'Function field sieve', u""F\xfcrer's algorithm"", u'GNU MP', u'General number field sieve', u'Generating primes', u'Generating set of a group', u'Greatest common divisor', u'Group theory', u'Hash table', u'Index calculus algorithm', u'Integer factorization', u'Integer relation algorithm', u'Integer square root', u'Karatsuba algorithm', u""Lehmer's GCD algorithm"", u'Lenstra elliptic curve factorization', u'Long multiplication', u'Lucas primality test', u'Lucas\u2013Lehmer primality test', u'Lucas\u2013Lehmer\u2013Riesel test', u'Meet-in-the-middle attack', u'Miller\u2013Rabin primality test', u'Modular exponentiation', u'Multiplication algorithm', u'Number theory', u""Pocklington's algorithm"", u'Pocklington primality test', u'Pohlig\u2013Hellman algorithm', u""Pollard's kangaroo algorithm"", u""Pollard's p \u2212 1 algorithm"", u""Pollard's rho algorithm"", u""Pollard's rho algorithm for logarithms"", u'Primality test', u""Proth's theorem"", u'Public key cryptography', u""P\xe9pin's test"", u'Quadratic Frobenius test', u'Quadratic residue', u'Quadratic sieve', u'Rational sieve', u""Schoof's algorithm"", u'Sch\xf6nhage\u2013Strassen algorithm', u""Shanks' square forms factorization"", u""Shor's algorithm"", u'Sieve of Atkin', u'Sieve of Eratosthenes', u'Sieve of Sundaram', u'Solovay\u2013Strassen primality test', u'Space-time tradeoff', u'Special number field sieve', u'Tonelli\u2013Shanks algorithm', u'Toom\u2013Cook multiplication', u'Trial division', u'Wheel factorization', u""Williams' p + 1 algorithm""]"
Backtracking,"Backtracking is a general algorithm for finding all (or some) solutions to some computational problems, notably constraint satisfaction problems, that incrementally builds candidates to the solutions, and abandons each partial candidate c (""backtracks"") as soon as it determines that c cannot possibly be completed to a valid solution.
The classic textbook example of the use of backtracking is the eight queens puzzle, that asks for all arrangements of eight chess queens on a standard chessboard so that no queen attacks any other. In the common backtracking approach, the partial candidates are arrangements of k queens in the first k rows of the board, all in different rows and columns. Any partial solution that contains two mutually attacking queens can be abandoned.
Backtracking can be applied only for problems which admit the concept of a ""partial candidate solution"" and a relatively quick test of whether it can possibly be completed to a valid solution. It is useless, for example, for locating a given value in an unordered table. When it is applicable, however, backtracking is often much faster than brute force enumeration of all complete candidates, since it can eliminate a large number of candidates with a single test.
Backtracking is an important tool for solving constraint satisfaction problems, such as crosswords, verbal arithmetic, Sudoku, and many other puzzles. It is often the most convenient (if not the most efficient) technique for parsing, for the knapsack problem and other combinatorial optimization problems. It is also the basis of the so-called logic programming languages such as Icon, Planner and Prolog.
Backtracking depends on user-given ""black box procedures"" that define the problem to be solved, the nature of the partial candidates, and how they are extended into complete candidates. It is therefore a metaheuristic rather than a specific algorithm – although, unlike many other meta-heuristics, it is guaranteed to find all solutions to a finite problem in a bounded amount of time.
The term ""backtrack"" was coined by American mathematician D. H. Lehmer in the 1950s. The pioneer string-processing language SNOBOL (1962) may have been the first to provide a built-in general backtracking facility.","[u'All articles with unsourced statements', u'Articles with unsourced statements from January 2011', u'Operations research', u'Pages with URL errors', u'Pattern matching', u'Search algorithms']","[u'A* search algorithm', u'Algorithm', u'Algorithmics of sudoku', u'Alpha\u2013beta pruning', u'Amsterdam', u""Ariadne's thread (logic)"", u'B*', u'Backjumping', u'Backtracking line search', u'Beam search', u'Bellman\u2013Ford algorithm', u'Best-first search', u'Bidirectional search', u'Boolean-valued function', u""Bor\u016fvka's algorithm"", u'Branch and bound', u'Breadth-first search', u'British Museum algorithm', u'Brute force search', u'Central processing unit', u'Chess', u'Chessboard', u'Combinatorial optimization', u'Computational problem', u'Constraint propagation', u'Constraint satisfaction problem', u'Crosswords', u'D*', u'Depth-first search', u'Depth-limited search', u'Derrick Henry Lehmer', u""Dijkstra's algorithm"", u'Dynamic programming', u""Edmonds' algorithm"", u'Eight queens puzzle', u'Elsevier', u'Floyd\u2013Warshall algorithm', u'Fringe search', u'Graph traversal', u'Hill climbing', u'Icon programming language', u'International Standard Book Number', u'Iterative deepening A*', u'Iterative deepening depth-first search', u""Johnson's algorithm"", u'Jump point search', u'Knapsack problem', u""Kruskal's algorithm"", u'Lexicographic breadth-first search', u'Line search', u'List of algorithms', u'Logic programming', u'Logical conjunction', u'Mathematical optimization', u'Metaheuristic', u'Parsing', u'Peg solitaire', u'Planner programming language', u""Prim's algorithm"", u'Procedural parameter', u'Prolog', u'Puzzle', u'Queen (chess)', u'Recursion (computer science)', u'SMA*', u'SNOBOL', u'Search game', u'The Art of Computer Programming', u'Timestamp', u'Tree structure', u'Tree traversal', u'Variable trail', u'Verbal arithmetic']"
